"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","view_history","rt","stimulus","response","image","image_category","arrow","arrow_position","response_arrow","correct"
"","","","","","html-keyboard-response","156","2.1.0","138141","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","157","2.1.0","139119","","978","
        <div class=""progress-bar"" style=""width: 89.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 107 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Fireworks 2.jpg","high_arousal_positive","→","right-mid-lower","→","1"
"","","","","","html-keyboard-response","158","2.1.0","139931","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","159","2.1.0","140975","","1044","
        <div class=""progress-bar"" style=""width: 19.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 23 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Paperclips 3.jpg","neutral","↓","right-mid","↓","1"
"","","","","","html-keyboard-response","160","2.1.0","141776","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","161","2.1.0","142795","","1017","
        <div class=""progress-bar"" style=""width: 73.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 88 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Beach 1.jpg","high_arousal_positive","↑","left-lower","↑","1"
"","","","","","html-keyboard-response","162","2.1.0","143608","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","163","2.1.0","144655","","1046","
        <div class=""progress-bar"" style=""width: 79.16666666666666%;""></div>
        <div class=""trial-counter"">Trial 95 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Fireworks 6.jpg","high_arousal_positive","←","left-bottom-upper","←","1"
"","","","","","html-keyboard-response","164","2.1.0","145455","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","165","2.1.0","147088","","1632","
        <div class=""progress-bar"" style=""width: 37.5%;""></div>
        <div class=""trial-counter"">Trial 45 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Dummy 1.jpg","high_arousal_negative","←","left-upper-mid","←","1"
"","","","","","html-keyboard-response","166","2.1.0","147899","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","167","2.1.0","148572","","670","
        <div class=""progress-bar"" style=""width: 24.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 29 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Cotton swabs 3.jpg","neutral","↑","right-upper-mid","↑","1"
"","","","","","html-keyboard-response","168","2.1.0","149374","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","169","2.1.0","150464","","1089","
        <div class=""progress-bar"" style=""width: 41.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 50 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Explosion 5.jpg","high_arousal_negative","↑","right-mid","↑","1"
"","","","","","html-keyboard-response","170","2.1.0","151270","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","171","2.1.0","152196","","924","
        <div class=""progress-bar"" style=""width: 63.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 76 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Fire 5.jpg","high_arousal_negative","→","left-top","→","1"
"","","","","","html-keyboard-response","172","2.1.0","153008","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","173","2.1.0","153641","","632","
        <div class=""progress-bar"" style=""width: 5.833333333333333%;""></div>
        <div class=""trial-counter"">Trial 7 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Paperclips 3.jpg","neutral","↑","right-bottom","↑","1"
"","","","","","html-keyboard-response","174","2.1.0","154442","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","175","2.1.0","156098","","1655","
        <div class=""progress-bar"" style=""width: 40.833333333333336%;""></div>
        <div class=""trial-counter"">Trial 49 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Injury 4.jpg","high_arousal_negative","↓","right-bottom","↓","1"
"","","","","","html-keyboard-response","176","2.1.0","156912","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","177","2.1.0","158061","","1147","
        <div class=""progress-bar"" style=""width: 90%;""></div>
        <div class=""trial-counter"">Trial 108 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Rainbow 2.jpg","high_arousal_positive","↑","right-upper","↑","1"
"","","","","","html-keyboard-response","178","2.1.0","158864","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","179","2.1.0","159778","","912","
        <div class=""progress-bar"" style=""width: 61.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 74 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Explosion 5.jpg","high_arousal_negative","→","left-upper","→","1"
"","","","","","html-keyboard-response","180","2.1.0","160591","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","181","2.1.0","161460","","868","
        <div class=""progress-bar"" style=""width: 74.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 89 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Nude couple 5.jpg","high_arousal_positive","←","right-lower","←","1"
"","","","","","html-keyboard-response","182","2.1.0","162268","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","183","2.1.0","163528","","1259","
        <div class=""progress-bar"" style=""width: 35%;""></div>
        <div class=""trial-counter"">Trial 42 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Explosion 5.jpg","high_arousal_negative","→","left-upper-mid","→","1"
"","","","","","html-keyboard-response","184","2.1.0","164341","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","185","2.1.0","165082","","741","
        <div class=""progress-bar"" style=""width: 4.166666666666666%;""></div>
        <div class=""trial-counter"">Trial 5 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Cotton swabs 3.jpg","neutral","←","left-bottom","←","1"
"","","","","","html-keyboard-response","186","2.1.0","165892","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","187","2.1.0","166977","","1082","
        <div class=""progress-bar"" style=""width: 17.5%;""></div>
        <div class=""trial-counter"">Trial 21 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Cotton swabs 3.jpg","neutral","↑","right-mid","↑","1"
"","","","","","html-keyboard-response","188","2.1.0","167788","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","189","2.1.0","169195","","1405","
        <div class=""progress-bar"" style=""width: 56.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 68 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 5.jpg","high_arousal_negative","↓","left-upper","↓","1"
"","","","","","html-keyboard-response","190","2.1.0","170009","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","191","2.1.0","170718","","707","
        <div class=""progress-bar"" style=""width: 31.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 38 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Paper 3.jpg","neutral","↓","left-mid","↓","1"
"","","","","","html-keyboard-response","192","2.1.0","171532","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","193","2.1.0","172157","","625","
        <div class=""progress-bar"" style=""width: 95%;""></div>
        <div class=""trial-counter"">Trial 114 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Dog 6.jpg","high_arousal_positive","↓","left-bottom","↓","1"
"","","","","","html-keyboard-response","194","2.1.0","172960","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","195","2.1.0","173534","","574","
        <div class=""progress-bar"" style=""width: 20%;""></div>
        <div class=""trial-counter"">Trial 24 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Office supplies 2.jpg","neutral","↓","right-upper-mid","↓","1"
"","","","","","html-keyboard-response","196","2.1.0","174342","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","197","2.1.0","175397","","1054","
        <div class=""progress-bar"" style=""width: 92.5%;""></div>
        <div class=""trial-counter"">Trial 111 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↓","left-mid","↓","1"
"","","","","","html-keyboard-response","198","2.1.0","176198","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","199","2.1.0","177343","","1144","
        <div class=""progress-bar"" style=""width: 42.5%;""></div>
        <div class=""trial-counter"">Trial 51 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Fire 11.jpg","high_arousal_negative","←","right-upper-mid","←","1"
"","","","","","html-keyboard-response","200","2.1.0","178153","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","201","2.1.0","179189","","1034","
        <div class=""progress-bar"" style=""width: 85.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 103 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↓","left-bottom","↓","1"
"","","","","","html-keyboard-response","202","2.1.0","180000","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","203","2.1.0","181234","","1233","
        <div class=""progress-bar"" style=""width: 30%;""></div>
        <div class=""trial-counter"">Trial 36 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Bricks 1.jpg","neutral","→","left-upper-mid","→","1"
"","","","","","html-keyboard-response","204","2.1.0","182037","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","205","2.1.0","183013","","973","
        <div class=""progress-bar"" style=""width: 39.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 47 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Miserable pose 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Miserable pose 3.jpg","high_arousal_negative","←","right-mid-lower","←","1"
"","","","","","html-keyboard-response","206","2.1.0","183821","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","207","2.1.0","184414","","592","
        <div class=""progress-bar"" style=""width: 43.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 52 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 5.jpg","high_arousal_negative","↓","right-mid-lower","↓","1"
"","","","","","html-keyboard-response","208","2.1.0","185222","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","209","2.1.0","186043","","820","
        <div class=""progress-bar"" style=""width: 45.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 55 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Miserable pose 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Miserable pose 3.jpg","high_arousal_negative","↓","right-mid","↓","1"
"","","","","","html-keyboard-response","210","2.1.0","186851","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","211","2.1.0","187690","","838","
        <div class=""progress-bar"" style=""width: 95.83333333333334%;""></div>
        <div class=""trial-counter"">Trial 115 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Fireworks 2.jpg","high_arousal_positive","→","left-top","→","1"
"","","","","","html-keyboard-response","212","2.1.0","188500","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","213","2.1.0","189279","","777","
        <div class=""progress-bar"" style=""width: 91.66666666666666%;""></div>
        <div class=""trial-counter"">Trial 110 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Cat 5.jpg","high_arousal_positive","←","right-upper","←","1"
"","","","","","html-keyboard-response","214","2.1.0","190087","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","215","2.1.0","190748","","659","
        <div class=""progress-bar"" style=""width: 93.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 112 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Beach 1.jpg","high_arousal_positive","↑","right-mid-lower","↑","1"
"","","","","","html-keyboard-response","216","2.1.0","191561","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","217","2.1.0","192589","","1026","
        <div class=""progress-bar"" style=""width: 46.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 56 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/War 8.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/War 8.jpg","high_arousal_negative","↓","right-upper-mid","↓","1"
"","","","","","html-keyboard-response","218","2.1.0","193398","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","219","2.1.0","194490","","1093","
        <div class=""progress-bar"" style=""width: 85%;""></div>
        <div class=""trial-counter"">Trial 102 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Cat 5.jpg","high_arousal_positive","←","left-upper","←","1"
"","","","","","html-keyboard-response","220","2.1.0","195292","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","221","2.1.0","196281","","988","
        <div class=""progress-bar"" style=""width: 90.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 109 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Dog 18.jpg","high_arousal_positive","↑","left-bottom-upper","↑","1"
"","","","","","html-keyboard-response","222","2.1.0","197093","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","223","2.1.0","198494","","1401","
        <div class=""progress-bar"" style=""width: 81.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 98 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Dog 6.jpg","high_arousal_positive","←","left-mid-lower","←","1"
"","","","","","html-keyboard-response","224","2.1.0","199310","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","225","2.1.0","200022","","711","
        <div class=""progress-bar"" style=""width: 25.833333333333336%;""></div>
        <div class=""trial-counter"">Trial 31 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Paperclips 3.jpg","neutral","↓","right-bottom","↓","1"
"","","","","","html-keyboard-response","226","2.1.0","200829","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","227","2.1.0","201756","","926","
        <div class=""progress-bar"" style=""width: 97.5%;""></div>
        <div class=""trial-counter"">Trial 117 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Dog 18.jpg","high_arousal_positive","←","left-mid-lower","←","1"
"","","","","","html-keyboard-response","228","2.1.0","202613","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","229","2.1.0","204242","","1628","
        <div class=""progress-bar"" style=""width: 60.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 73 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Injury 4.jpg","high_arousal_negative","←","left-upper-mid","←","1"
"","","","","","html-keyboard-response","230","2.1.0","205044","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","231","2.1.0","206197","","1153","
        <div class=""progress-bar"" style=""width: 35.833333333333336%;""></div>
        <div class=""trial-counter"">Trial 43 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 11.jpg","high_arousal_negative","↓","left-upper-mid","↓","1"
"","","","","","html-keyboard-response","232","2.1.0","206999","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","233","2.1.0","207691","","691","
        <div class=""progress-bar"" style=""width: 1.6666666666666667%;""></div>
        <div class=""trial-counter"">Trial 2 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Wall 1.jpg","neutral","↑","left-upper-mid","↑","1"
"","","","","","html-keyboard-response","234","2.1.0","208494","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","235","2.1.0","209657","","1161","
        <div class=""progress-bar"" style=""width: 55.00000000000001%;""></div>
        <div class=""trial-counter"">Trial 66 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Explosion 5.jpg","high_arousal_negative","↓","left-upper","↓","1"
