"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","view_history","rt","stimulus","response","image","image_category","arrow","arrow_position","response_arrow","correct"
"true","false","[]","[]","[]","preload","0","2.1.0","5","","","","","","","","","",""
"","","","","","instructions","1","2.1.0","8479","[{""page_index"":0,""viewing_time"":1923},{""page_index"":1,""viewing_time"":5553},{""page_index"":2,""viewing_time"":996}]","8472","","","","","","","",""
"","","","","","html-keyboard-response","2","2.1.0","9282","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","3","2.1.0","10991","","1709","
        <div class=""progress-bar"" style=""width: 44.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 53 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Dummy 1.jpg","high_arousal_negative","↓","left-top","↓","1"
"","","","","","html-keyboard-response","4","2.1.0","11798","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","5","2.1.0","12555","","756","
        <div class=""progress-bar"" style=""width: 25%;""></div>
        <div class=""trial-counter"">Trial 30 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Paper 3.jpg","neutral","←","right-bottom","←","1"
"","","","","","html-keyboard-response","6","2.1.0","13364","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","7","2.1.0","14092","","727","
        <div class=""progress-bar"" style=""width: 3.3333333333333335%;""></div>
        <div class=""trial-counter"">Trial 4 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Bricks 1.jpg","neutral","↓","right-upper","↓","1"
"","","","","","html-keyboard-response","8","2.1.0","14980","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","9","2.1.0","16195","","1214","
        <div class=""progress-bar"" style=""width: 43.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 52 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 5.jpg","high_arousal_negative","↓","right-mid-lower","↓","1"
"","","","","","html-keyboard-response","10","2.1.0","16997","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","11","2.1.0","18047","","1050","
        <div class=""progress-bar"" style=""width: 8.333333333333332%;""></div>
        <div class=""trial-counter"">Trial 10 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 1.jpg","neutral","↓","left-upper-mid","↓","1"
"","","","","","html-keyboard-response","12","2.1.0","18858","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","13","2.1.0","20090","","1231","
        <div class=""progress-bar"" style=""width: 62.5%;""></div>
        <div class=""trial-counter"">Trial 75 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Fire 11.jpg","high_arousal_negative","↑","left-mid","↑","1"
"","","","","","html-keyboard-response","14","2.1.0","20906","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","15","2.1.0","24118","","3211","
        <div class=""progress-bar"" style=""width: 20%;""></div>
        <div class=""trial-counter"">Trial 24 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Office supplies 2.jpg","neutral","↓","left-upper-mid","↓","1"
"","","","","","html-keyboard-response","16","2.1.0","24925","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","17","2.1.0","25760","","835","
        <div class=""progress-bar"" style=""width: 16.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 20 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Bricks 1.jpg","neutral","←","left-mid","←","1"
"","","","","","html-keyboard-response","18","2.1.0","26562","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","19","2.1.0","27461","","899","
        <div class=""progress-bar"" style=""width: 75%;""></div>
        <div class=""trial-counter"">Trial 90 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Dog 6.jpg","high_arousal_positive","→","right-bottom-upper","→","1"
"","","","","","html-keyboard-response","20","2.1.0","28326","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","21","2.1.0","29486","","1159","
        <div class=""progress-bar"" style=""width: 30.833333333333336%;""></div>
        <div class=""trial-counter"">Trial 37 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Cotton swabs 3.jpg","neutral","↓","left-bottom","↓","1"
"","","","","","html-keyboard-response","22","2.1.0","30335","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","23","2.1.0","31409","","1073","
        <div class=""progress-bar"" style=""width: 71.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 86 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Cat 5.jpg","high_arousal_positive","↑","left-bottom-upper","↑","1"
"","","","","","html-keyboard-response","24","2.1.0","32219","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","25","2.1.0","34488","","2268","
        <div class=""progress-bar"" style=""width: 4.166666666666666%;""></div>
        <div class=""trial-counter"">Trial 5 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Cotton swabs 3.jpg","neutral","↑","left-mid-lower","↑","1"
"","","","","","html-keyboard-response","26","2.1.0","35359","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","27","2.1.0","36070","","709","
        <div class=""progress-bar"" style=""width: 24.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 29 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Cotton swabs 3.jpg","neutral","↓","left-bottom","↓","1"
"","","","","","html-keyboard-response","28","2.1.0","36878","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","29","2.1.0","38263","","1384","
        <div class=""progress-bar"" style=""width: 95.83333333333334%;""></div>
        <div class=""trial-counter"">Trial 115 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Fireworks 2.jpg","high_arousal_positive","←","right-top","←","1"
"","","","","","html-keyboard-response","30","2.1.0","39067","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","31","2.1.0","39728","","659","
        <div class=""progress-bar"" style=""width: 21.666666666666668%;""></div>
        <div class=""trial-counter"">Trial 26 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Wall 1.jpg","neutral","←","left-upper","←","1"
"","","","","","html-keyboard-response","32","2.1.0","40529","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","33","2.1.0","41461","","930","
        <div class=""progress-bar"" style=""width: 70.83333333333334%;""></div>
        <div class=""trial-counter"">Trial 85 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Dog 18.jpg","high_arousal_positive","←","left-bottom","←","1"
"","","","","","html-keyboard-response","34","2.1.0","42267","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","35","2.1.0","43322","","1054","
        <div class=""progress-bar"" style=""width: 76.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 92 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Rainbow 2.jpg","high_arousal_positive","↓","left-bottom-upper","↓","1"
"","","","","","html-keyboard-response","36","2.1.0","44131","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","37","2.1.0","45062","","930","
        <div class=""progress-bar"" style=""width: 73.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 88 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Beach 1.jpg","high_arousal_positive","→","right-upper","→","1"
"","","","","","html-keyboard-response","38","2.1.0","45874","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","39","2.1.0","48972","","3098","
        <div class=""progress-bar"" style=""width: 95%;""></div>
        <div class=""trial-counter"">Trial 114 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Dog 6.jpg","high_arousal_positive","←","right-mid","←","1"
"","","","","","html-keyboard-response","40","2.1.0","49781","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","41","2.1.0","51671","","1888","
        <div class=""progress-bar"" style=""width: 98.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 118 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Cat 5.jpg","high_arousal_positive","→","left-mid-lower","→","1"
"","","","","","html-keyboard-response","42","2.1.0","52483","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","43","2.1.0","53306","","821","
        <div class=""progress-bar"" style=""width: 35%;""></div>
        <div class=""trial-counter"">Trial 42 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Explosion 5.jpg","high_arousal_negative","→","left-lower","→","1"
"","","","","","html-keyboard-response","44","2.1.0","54108","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","45","2.1.0","55393","","1284","
        <div class=""progress-bar"" style=""width: 70%;""></div>
        <div class=""trial-counter"">Trial 84 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Rainbow 2.jpg","high_arousal_positive","←","right-upper","←","1"
"","","","","","html-keyboard-response","46","2.1.0","56203","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","47","2.1.0","56882","","678","
        <div class=""progress-bar"" style=""width: 5%;""></div>
        <div class=""trial-counter"">Trial 6 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Paper 3.jpg","neutral","←","left-upper","←","1"
"","","","","","html-keyboard-response","48","2.1.0","57695","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","49","2.1.0","58811","","1115","
        <div class=""progress-bar"" style=""width: 65%;""></div>
        <div class=""trial-counter"">Trial 78 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 9.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Fire 9.jpg","high_arousal_negative","←","left-lower","←","1"
"","","","","","html-keyboard-response","50","2.1.0","59622","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","51","2.1.0","60767","","1146","
        <div class=""progress-bar"" style=""width: 87.5%;""></div>
        <div class=""trial-counter"">Trial 105 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Nude couple 5.jpg","high_arousal_positive","↓","right-bottom-upper","↓","1"
"","","","","","html-keyboard-response","52","2.1.0","61571","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","53","2.1.0","62251","","680","
        <div class=""progress-bar"" style=""width: 90%;""></div>
        <div class=""trial-counter"">Trial 108 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Rainbow 2.jpg","high_arousal_positive","→","right-bottom","→","1"
"","","","","","html-keyboard-response","54","2.1.0","63062","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","55","2.1.0","64091","","1028","
        <div class=""progress-bar"" style=""width: 96.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 116 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Rainbow 2.jpg","high_arousal_positive","←","left-bottom","←","1"
"","","","","","html-keyboard-response","56","2.1.0","64893","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","57","2.1.0","66035","","1141","
        <div class=""progress-bar"" style=""width: 11.666666666666666%;""></div>
        <div class=""trial-counter"">Trial 14 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Paper 3.jpg","neutral","←","left-upper-mid","←","1"
"","","","","","html-keyboard-response","58","2.1.0","66848","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","59","2.1.0","68572","","1723","
        <div class=""progress-bar"" style=""width: 48.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 58 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Explosion 5.jpg","high_arousal_negative","←","left-bottom-upper","←","1"
"","","","","","html-keyboard-response","60","2.1.0","69383","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","61","2.1.0","70415","","1033","
        <div class=""progress-bar"" style=""width: 2.5%;""></div>
        <div class=""trial-counter"">Trial 3 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Wall 3.jpg","neutral","→","left-mid-lower","→","1"
"","","","","","html-keyboard-response","62","2.1.0","71222","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","63","2.1.0","72087","","863","
        <div class=""progress-bar"" style=""width: 90.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 109 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Dog 18.jpg","high_arousal_positive","→","left-bottom","→","1"
"","","","","","html-keyboard-response","64","2.1.0","72894","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","65","2.1.0","73859","","963","
        <div class=""progress-bar"" style=""width: 97.5%;""></div>
        <div class=""trial-counter"">Trial 117 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Dog 18.jpg","high_arousal_positive","→","left-mid","→","1"
"","","","","","html-keyboard-response","66","2.1.0","74662","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","67","2.1.0","76351","","1688","
        <div class=""progress-bar"" style=""width: 52.5%;""></div>
        <div class=""trial-counter"">Trial 63 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Miserable pose 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Miserable pose 3.jpg","high_arousal_negative","↓","right-upper","↓","1"
"","","","","","html-keyboard-response","68","2.1.0","77162","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","69","2.1.0","78288","","1125","
        <div class=""progress-bar"" style=""width: 94.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 113 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Nude couple 5.jpg","high_arousal_positive","↓","left-top","↓","1"
"","","","","","html-keyboard-response","70","2.1.0","79094","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","71","2.1.0","81233","","2139","
        <div class=""progress-bar"" style=""width: 89.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 107 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Fireworks 2.jpg","high_arousal_positive","←","left-mid","←","1"
"","","","","","html-keyboard-response","72","2.1.0","82041","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","73","2.1.0","83423","","1381","
        <div class=""progress-bar"" style=""width: 64.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 77 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Dummy 1.jpg","high_arousal_negative","↑","left-lower","↑","1"
"","","","","","html-keyboard-response","74","2.1.0","84232","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","75","2.1.0","85534","","1301","
        <div class=""progress-bar"" style=""width: 67.5%;""></div>
        <div class=""trial-counter"">Trial 81 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Nude couple 5.jpg","high_arousal_positive","↑","left-bottom-upper","↑","1"
"","","","","","html-keyboard-response","76","2.1.0","86338","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","77","2.1.0","87351","","1012","
        <div class=""progress-bar"" style=""width: 23.333333333333332%;""></div>
        <div class=""trial-counter"">Trial 28 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Bricks 1.jpg","neutral","←","right-top","←","1"
"","","","","","html-keyboard-response","78","2.1.0","88161","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","79","2.1.0","89706","","1544","
        <div class=""progress-bar"" style=""width: 88.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 106 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Dog 6.jpg","high_arousal_positive","↓","left-lower","↓","1"
"","","","","","html-keyboard-response","80","2.1.0","90508","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
