"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","view_history","rt","stimulus","response","image","image_category","arrow","arrow_position","response_arrow","correct"
"","","","","","html-keyboard-response","106","2.1.0","106219","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","107","2.1.0","107034","","812","
        <div class=""progress-bar"" style=""width: 5.833333333333333%;""></div>
        <div class=""trial-counter"">Trial 7 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Paperclips 3.jpg","neutral","→","left-bottom","→","1"
"","","","","","html-keyboard-response","108","2.1.0","107848","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","109","2.1.0","109332","","1485","
        <div class=""progress-bar"" style=""width: 62.5%;""></div>
        <div class=""trial-counter"">Trial 75 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 11.jpg","high_arousal_negative","↓","left-bottom-upper","↓","1"
"","","","","","html-keyboard-response","110","2.1.0","110135","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","111","2.1.0","110822","","686","
        <div class=""progress-bar"" style=""width: 31.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 38 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Paper 3.jpg","neutral","↑","right-mid-lower","↑","1"
"","","","","","html-keyboard-response","112","2.1.0","111628","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","113","2.1.0","112255","","626","
        <div class=""progress-bar"" style=""width: 12.5%;""></div>
        <div class=""trial-counter"">Trial 15 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Paperclips 3.jpg","neutral","→","right-upper","→","1"
"","","","","","html-keyboard-response","114","2.1.0","113059","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","115","2.1.0","113966","","906","
        <div class=""progress-bar"" style=""width: 88.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 106 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Dog 6.jpg","high_arousal_positive","→","right-bottom","→","1"
"","","","","","html-keyboard-response","116","2.1.0","114781","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","117","2.1.0","116471","","1689","
        <div class=""progress-bar"" style=""width: 68.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 82 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Dog 6.jpg","high_arousal_positive","←","left-lower","←","1"
"","","","","","html-keyboard-response","118","2.1.0","117273","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","119","2.1.0","118195","","921","
        <div class=""progress-bar"" style=""width: 99.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 119 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↑","left-top","↑","1"
"","","","","","html-keyboard-response","120","2.1.0","118997","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","121","2.1.0","119685","","687","
        <div class=""progress-bar"" style=""width: 19.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 23 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Paperclips 3.jpg","neutral","↓","left-upper-mid","↓","1"
"","","","","","html-keyboard-response","122","2.1.0","120496","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","123","2.1.0","121137","","640","
        <div class=""progress-bar"" style=""width: 15.833333333333332%;""></div>
        <div class=""trial-counter"">Trial 19 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Wall 3.jpg","neutral","←","left-upper-mid","←","1"
"","","","","","html-keyboard-response","124","2.1.0","121939","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","125","2.1.0","123394","","1454","
        <div class=""progress-bar"" style=""width: 72.5%;""></div>
        <div class=""trial-counter"">Trial 87 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Fireworks 6.jpg","high_arousal_positive","←","right-upper-mid","←","1"
"","","","","","html-keyboard-response","126","2.1.0","124195","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","127","2.1.0","125094","","899","
        <div class=""progress-bar"" style=""width: 95%;""></div>
        <div class=""trial-counter"">Trial 114 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Dog 6.jpg","high_arousal_positive","↑","right-top","↑","1"
"","","","","","html-keyboard-response","128","2.1.0","125904","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","129","2.1.0","127239","","1334","
        <div class=""progress-bar"" style=""width: 83.33333333333334%;""></div>
        <div class=""trial-counter"">Trial 100 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Rainbow 2.jpg","high_arousal_positive","↓","right-bottom","↓","1"
"","","","","","html-keyboard-response","130","2.1.0","128050","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","131","2.1.0","128974","","922","
        <div class=""progress-bar"" style=""width: 75%;""></div>
        <div class=""trial-counter"">Trial 90 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Dog 6.jpg","high_arousal_positive","↓","right-bottom","↓","1"
"","","","","","html-keyboard-response","132","2.1.0","129774","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","133","2.1.0","130440","","665","
        <div class=""progress-bar"" style=""width: 27.500000000000004%;""></div>
        <div class=""trial-counter"">Trial 33 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 2.jpg","neutral","↓","left-bottom-upper","↓","1"
"","","","","","html-keyboard-response","134","2.1.0","131251","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","135","2.1.0","131821","","569","
        <div class=""progress-bar"" style=""width: 86.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 104 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowDown","images/high_pos/Beach 1.jpg","high_arousal_positive","↑","left-lower","↓","0"
"","","","","","html-keyboard-response","136","2.1.0","132635","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","137","2.1.0","134308","","1672","
        <div class=""progress-bar"" style=""width: 77.5%;""></div>
        <div class=""trial-counter"">Trial 93 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Dog 18.jpg","high_arousal_positive","→","left-mid-lower","→","1"
"","","","","","html-keyboard-response","138","2.1.0","135120","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","139","2.1.0","136899","","1779","
        <div class=""progress-bar"" style=""width: 46.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 56 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/War 8.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/War 8.jpg","high_arousal_negative","→","left-mid-lower","→","1"
"","","","","","html-keyboard-response","140","2.1.0","137710","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","141","2.1.0","138398","","687","
        <div class=""progress-bar"" style=""width: 7.5%;""></div>
        <div class=""trial-counter"">Trial 9 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 2.jpg","neutral","↓","right-upper-mid","↓","1"
"","","","","","html-keyboard-response","142","2.1.0","139199","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","143","2.1.0","139827","","629","
        <div class=""progress-bar"" style=""width: 9.166666666666666%;""></div>
        <div class=""trial-counter"">Trial 11 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 3.jpg","neutral","↓","left-top","↓","1"
"","","","","","html-keyboard-response","144","2.1.0","140644","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","145","2.1.0","141476","","831","
        <div class=""progress-bar"" style=""width: 81.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 98 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Dog 6.jpg","high_arousal_positive","→","left-upper-mid","→","1"
"","","","","","html-keyboard-response","146","2.1.0","142292","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","147","2.1.0","143168","","877","
        <div class=""progress-bar"" style=""width: 98.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 118 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Cat 5.jpg","high_arousal_positive","→","left-upper","→","1"
"","","","","","html-keyboard-response","148","2.1.0","143984","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","149","2.1.0","144948","","963","
        <div class=""progress-bar"" style=""width: 15%;""></div>
        <div class=""trial-counter"">Trial 18 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Wall 1.jpg","neutral","↑","left-upper-mid","↑","1"
"","","","","","html-keyboard-response","150","2.1.0","145751","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","151","2.1.0","146384","","632","
        <div class=""progress-bar"" style=""width: 91.66666666666666%;""></div>
        <div class=""trial-counter"">Trial 110 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Cat 5.jpg","high_arousal_positive","↑","right-bottom","↑","1"
"","","","","","html-keyboard-response","152","2.1.0","147198","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","153","2.1.0","147913","","714","
        <div class=""progress-bar"" style=""width: 10.833333333333334%;""></div>
        <div class=""trial-counter"">Trial 13 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Cotton swabs 3.jpg","neutral","←","left-top","←","1"
"","","","","","html-keyboard-response","154","2.1.0","148721","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","155","2.1.0","149598","","876","
        <div class=""progress-bar"" style=""width: 56.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 68 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Fire 5.jpg","high_arousal_negative","→","left-top","→","1"
"","","","","","html-keyboard-response","156","2.1.0","150408","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","157","2.1.0","151389","","980","
        <div class=""progress-bar"" style=""width: 13.333333333333334%;""></div>
        <div class=""trial-counter"">Trial 16 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Office supplies 2.jpg","neutral","↓","left-bottom","↓","1"
"","","","","","html-keyboard-response","158","2.1.0","152192","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","159","2.1.0","153094","","901","
        <div class=""progress-bar"" style=""width: 85.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 103 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↑","right-upper","↑","1"
"","","","","","html-keyboard-response","160","2.1.0","153901","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","161","2.1.0","154708","","805","
        <div class=""progress-bar"" style=""width: 24.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 29 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Cotton swabs 3.jpg","neutral","→","right-mid-lower","→","1"
"","","","","","html-keyboard-response","162","2.1.0","155514","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","163","2.1.0","156448","","933","
        <div class=""progress-bar"" style=""width: 44.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 53 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Dummy 1.jpg","high_arousal_negative","←","left-bottom","←","1"
"","","","","","html-keyboard-response","164","2.1.0","157257","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","165","2.1.0","158078","","820","
        <div class=""progress-bar"" style=""width: 92.5%;""></div>
        <div class=""trial-counter"">Trial 111 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↑","right-mid-lower","↑","1"
"","","","","","html-keyboard-response","166","2.1.0","158889","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","167","2.1.0","159701","","811","
        <div class=""progress-bar"" style=""width: 70%;""></div>
        <div class=""trial-counter"">Trial 84 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Rainbow 2.jpg","high_arousal_positive","←","right-bottom-upper","←","1"
"","","","","","html-keyboard-response","168","2.1.0","160507","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","169","2.1.0","161471","","963","
        <div class=""progress-bar"" style=""width: 48.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 58 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Explosion 5.jpg","high_arousal_negative","←","left-upper","←","1"
"","","","","","html-keyboard-response","170","2.1.0","162278","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","171","2.1.0","163408","","1129","
        <div class=""progress-bar"" style=""width: 57.49999999999999%;""></div>
        <div class=""trial-counter"">Trial 69 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Dummy 1.jpg","high_arousal_negative","↓","right-mid","↓","1"
"","","","","","html-keyboard-response","172","2.1.0","164286","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","173","2.1.0","164947","","661","
        <div class=""progress-bar"" style=""width: 30.833333333333336%;""></div>
        <div class=""trial-counter"">Trial 37 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Cotton swabs 3.jpg","neutral","→","right-lower","→","1"
"","","","","","html-keyboard-response","174","2.1.0","165757","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","175","2.1.0","166718","","960","
        <div class=""progress-bar"" style=""width: 22.5%;""></div>
        <div class=""trial-counter"">Trial 27 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 3.jpg","neutral","↓","right-lower","↓","1"
"","","","","","html-keyboard-response","176","2.1.0","167525","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","177","2.1.0","168569","","1042","
        <div class=""progress-bar"" style=""width: 39.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 47 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Miserable pose 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Miserable pose 3.jpg","high_arousal_negative","←","left-mid-lower","←","1"
"","","","","","html-keyboard-response","178","2.1.0","169376","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","179","2.1.0","170342","","965","
        <div class=""progress-bar"" style=""width: 78.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 94 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Cat 5.jpg","high_arousal_positive","↓","left-lower","↓","1"
"","","","","","html-keyboard-response","180","2.1.0","171148","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","181","2.1.0","171752","","604","
        <div class=""progress-bar"" style=""width: 74.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 89 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Nude couple 5.jpg","high_arousal_positive","→","right-mid","→","1"
"","","","","","html-keyboard-response","182","2.1.0","172564","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","183","2.1.0","173366","","800","
        <div class=""progress-bar"" style=""width: 5%;""></div>
        <div class=""trial-counter"">Trial 6 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Paper 3.jpg","neutral","↑","right-lower","↑","1"
"","","","","","html-keyboard-response","184","2.1.0","174180","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","185","2.1.0","174997","","816","
        <div class=""progress-bar"" style=""width: 36.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 44 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Fire 5.jpg","high_arousal_negative","↑","left-lower","↑","1"
"","","","","","html-keyboard-response","186","2.1.0","175813","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
