"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","view_history","rt","stimulus","response","image","image_category","arrow","arrow_position","response_arrow","correct"
"","","","","","html-keyboard-response","63","2.1.0","70395","","1249","
        <div class=""progress-bar"" style=""width: 7.5%;""></div>
        <div class=""trial-counter"">Trial 9 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 2.jpg","neutral","↓","left-mid","↓","1"
"","","","","","html-keyboard-response","64","2.1.0","71201","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","65","2.1.0","72733","","1532","
        <div class=""progress-bar"" style=""width: 60.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 73 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Injury 4.jpg","high_arousal_negative","↑","right-upper-mid","↑","1"
"","","","","","html-keyboard-response","66","2.1.0","73534","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","67","2.1.0","74300","","765","
        <div class=""progress-bar"" style=""width: 26.666666666666668%;""></div>
        <div class=""trial-counter"">Trial 32 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Office supplies 2.jpg","neutral","→","right-upper-mid","→","1"
"","","","","","html-keyboard-response","68","2.1.0","75108","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","69","2.1.0","76317","","1208","
        <div class=""progress-bar"" style=""width: 50%;""></div>
        <div class=""trial-counter"">Trial 60 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 5.jpg","high_arousal_negative","↓","left-mid-lower","↓","1"
"","","","","","html-keyboard-response","70","2.1.0","77118","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","71","2.1.0","78203","","1085","
        <div class=""progress-bar"" style=""width: 79.16666666666666%;""></div>
        <div class=""trial-counter"">Trial 95 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Fireworks 6.jpg","high_arousal_positive","←","right-mid","←","1"
"","","","","","html-keyboard-response","72","2.1.0","79017","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","73","2.1.0","79816","","797","
        <div class=""progress-bar"" style=""width: 6.666666666666667%;""></div>
        <div class=""trial-counter"">Trial 8 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Office supplies 2.jpg","neutral","↓","right-bottom-upper","↓","1"
"","","","","","html-keyboard-response","74","2.1.0","80622","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","75","2.1.0","81484","","860","
        <div class=""progress-bar"" style=""width: 5.833333333333333%;""></div>
        <div class=""trial-counter"">Trial 7 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Paperclips 3.jpg","neutral","→","left-lower","→","1"
"","","","","","html-keyboard-response","76","2.1.0","82291","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","77","2.1.0","82976","","684","
        <div class=""progress-bar"" style=""width: 15%;""></div>
        <div class=""trial-counter"">Trial 18 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Wall 1.jpg","neutral","←","left-mid-lower","←","1"
"","","","","","html-keyboard-response","78","2.1.0","83787","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","79","2.1.0","84985","","1197","
        <div class=""progress-bar"" style=""width: 80%;""></div>
        <div class=""trial-counter"">Trial 96 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Beach 1.jpg","high_arousal_positive","↑","left-bottom","↑","1"
"","","","","","html-keyboard-response","80","2.1.0","85798","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","81","2.1.0","86546","","748","
        <div class=""progress-bar"" style=""width: 25%;""></div>
        <div class=""trial-counter"">Trial 30 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Paper 3.jpg","neutral","←","left-upper","←","1"
"","","","","","html-keyboard-response","82","2.1.0","87354","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","83","2.1.0","89093","","1737","
        <div class=""progress-bar"" style=""width: 62.5%;""></div>
        <div class=""trial-counter"">Trial 75 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Fire 11.jpg","high_arousal_negative","←","left-bottom","←","1"
"","","","","","html-keyboard-response","84","2.1.0","89902","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","85","2.1.0","90767","","864","
        <div class=""progress-bar"" style=""width: 67.5%;""></div>
        <div class=""trial-counter"">Trial 81 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Nude couple 5.jpg","high_arousal_positive","↓","right-mid-lower","↓","1"
"","","","","","html-keyboard-response","86","2.1.0","91575","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","87","2.1.0","92237","","660","
        <div class=""progress-bar"" style=""width: 10%;""></div>
        <div class=""trial-counter"">Trial 12 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Bricks 1.jpg","neutral","↑","right-bottom-upper","↑","1"
"","","","","","html-keyboard-response","88","2.1.0","93052","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","89","2.1.0","93698","","645","
        <div class=""progress-bar"" style=""width: 8.333333333333332%;""></div>
        <div class=""trial-counter"">Trial 10 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 1.jpg","neutral","↓","left-upper-mid","↓","1"
"","","","","","html-keyboard-response","90","2.1.0","94504","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","91","2.1.0","95243","","740","
        <div class=""progress-bar"" style=""width: 93.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 112 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Beach 1.jpg","high_arousal_positive","↓","right-lower","↓","1"
"","","","","","html-keyboard-response","92","2.1.0","96059","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","93","2.1.0","97685","","1625","
        <div class=""progress-bar"" style=""width: 66.66666666666666%;""></div>
        <div class=""trial-counter"">Trial 80 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/War 8.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/War 8.jpg","high_arousal_negative","→","left-top","→","1"
"","","","","","html-keyboard-response","94","2.1.0","98494","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","95","2.1.0","99158","","663","
        <div class=""progress-bar"" style=""width: 14.166666666666666%;""></div>
        <div class=""trial-counter"">Trial 17 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowRight","images/neutral/Wall 2.jpg","neutral","←","right-bottom","→","0"
"","","","","","html-keyboard-response","96","2.1.0","99958","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","97","2.1.0","100701","","741","
        <div class=""progress-bar"" style=""width: 54.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 65 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Injury 4.jpg","high_arousal_negative","↑","right-top","↑","1"
"","","","","","html-keyboard-response","98","2.1.0","101505","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","99","2.1.0","102189","","683","
        <div class=""progress-bar"" style=""width: 11.666666666666666%;""></div>
        <div class=""trial-counter"">Trial 14 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Paper 3.jpg","neutral","↑","right-top","↑","1"
"","","","","","html-keyboard-response","100","2.1.0","103004","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","101","2.1.0","103746","","740","
        <div class=""progress-bar"" style=""width: 56.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 68 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 5.jpg","high_arousal_negative","↓","left-upper-mid","↓","1"
"","","","","","html-keyboard-response","102","2.1.0","104549","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","103","2.1.0","105219","","669","
        <div class=""progress-bar"" style=""width: 3.3333333333333335%;""></div>
        <div class=""trial-counter"">Trial 4 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowDown","images/neutral/Bricks 1.jpg","neutral","↑","left-upper","↓","0"
"","","","","","html-keyboard-response","104","2.1.0","106022","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","105","2.1.0","107949","","1926","
        <div class=""progress-bar"" style=""width: 55.833333333333336%;""></div>
        <div class=""trial-counter"">Trial 67 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 11.jpg","high_arousal_negative","↓","right-upper-mid","↓","1"
"","","","","","html-keyboard-response","106","2.1.0","108762","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","107","2.1.0","109620","","856","
        <div class=""progress-bar"" style=""width: 43.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 52 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Fire 5.jpg","high_arousal_negative","↑","right-upper","↑","1"
"","","","","","html-keyboard-response","108","2.1.0","110433","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","109","2.1.0","111761","","1327","
        <div class=""progress-bar"" style=""width: 27.500000000000004%;""></div>
        <div class=""trial-counter"">Trial 33 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Wall 2.jpg","neutral","↑","right-upper","↑","1"
"","","","","","html-keyboard-response","110","2.1.0","112570","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","111","2.1.0","114512","","1941","
        <div class=""progress-bar"" style=""width: 50.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 61 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Dummy 1.jpg","high_arousal_negative","→","right-bottom-upper","→","1"
"","","","","","html-keyboard-response","112","2.1.0","115325","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","113","2.1.0","116009","","682","
        <div class=""progress-bar"" style=""width: 25.833333333333336%;""></div>
        <div class=""trial-counter"">Trial 31 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Paperclips 3.jpg","neutral","↓","right-upper","↓","1"
"","","","","","html-keyboard-response","114","2.1.0","116820","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","115","2.1.0","118902","","2080","
        <div class=""progress-bar"" style=""width: 37.5%;""></div>
        <div class=""trial-counter"">Trial 45 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Dummy 1.jpg","high_arousal_negative","↓","left-lower","↓","1"
"","","","","","html-keyboard-response","116","2.1.0","119709","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","117","2.1.0","120722","","1013","
        <div class=""progress-bar"" style=""width: 10.833333333333334%;""></div>
        <div class=""trial-counter"">Trial 13 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Cotton swabs 3.jpg","neutral","↑","right-bottom","↑","1"
"","","","","","html-keyboard-response","118","2.1.0","121536","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","119","2.1.0","123753","","2216","
        <div class=""progress-bar"" style=""width: 83.33333333333334%;""></div>
        <div class=""trial-counter"">Trial 100 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Rainbow 2.jpg","high_arousal_positive","←","left-mid","←","1"
"","","","","","html-keyboard-response","120","2.1.0","124563","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","121","2.1.0","125312","","747","
        <div class=""progress-bar"" style=""width: 19.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 23 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Paperclips 3.jpg","neutral","↓","right-bottom-upper","↓","1"
"","","","","","html-keyboard-response","122","2.1.0","126121","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","123","2.1.0","126850","","728","
        <div class=""progress-bar"" style=""width: 29.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 35 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Wall 3.jpg","neutral","→","right-bottom-upper","→","1"
"","","","","","html-keyboard-response","124","2.1.0","127664","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","125","2.1.0","129460","","1794","
        <div class=""progress-bar"" style=""width: 48.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 58 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Explosion 5.jpg","high_arousal_negative","↓","left-bottom-upper","↓","1"
"","","","","","html-keyboard-response","126","2.1.0","130272","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","127","2.1.0","131065","","792","
        <div class=""progress-bar"" style=""width: 70.83333333333334%;""></div>
        <div class=""trial-counter"">Trial 85 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Dog 18.jpg","high_arousal_positive","↑","left-upper-mid","↑","1"
"","","","","","html-keyboard-response","128","2.1.0","131876","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","129","2.1.0","132677","","799","
        <div class=""progress-bar"" style=""width: 28.333333333333332%;""></div>
        <div class=""trial-counter"">Trial 34 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 1.jpg","neutral","↓","right-upper","↓","1"
"","","","","","html-keyboard-response","130","2.1.0","133481","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","131","2.1.0","134148","","665","
        <div class=""progress-bar"" style=""width: 24.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 29 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Cotton swabs 3.jpg","neutral","↑","left-mid-lower","↑","1"
"","","","","","html-keyboard-response","132","2.1.0","134963","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","133","2.1.0","136113","","1149","
        <div class=""progress-bar"" style=""width: 85%;""></div>
        <div class=""trial-counter"">Trial 102 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Cat 5.jpg","high_arousal_positive","↓","left-bottom-upper","↓","1"
"","","","","","html-keyboard-response","134","2.1.0","136928","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","135","2.1.0","137547","","618","
        <div class=""progress-bar"" style=""width: 30%;""></div>
        <div class=""trial-counter"">Trial 36 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Bricks 1.jpg","neutral","↓","left-mid-lower","↓","1"
"","","","","","html-keyboard-response","136","2.1.0","138359","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","137","2.1.0","139155","","796","
        <div class=""progress-bar"" style=""width: 95%;""></div>
        <div class=""trial-counter"">Trial 114 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Dog 6.jpg","high_arousal_positive","→","left-top","→","1"
"","","","","","html-keyboard-response","138","2.1.0","139971","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","139","2.1.0","140623","","650","
        <div class=""progress-bar"" style=""width: 4.166666666666666%;""></div>
        <div class=""trial-counter"">Trial 5 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Cotton swabs 3.jpg","neutral","→","left-upper-mid","→","1"
"","","","","","html-keyboard-response","140","2.1.0","141439","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","141","2.1.0","142101","","662","
        <div class=""progress-bar"" style=""width: 73.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 88 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Beach 1.jpg","high_arousal_positive","↑","right-upper-mid","↑","1"
"","","","","","html-keyboard-response","142","2.1.0","142911","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
